,Ret_PlusOne,Ret_PlusTwo
85,0.0015393355256001634,-0.024474550803606568
86,0.014341264012919106,-0.002401956793478811
87,0.0020489529554896546,-0.014734908964656047
88,-0.0014206433670431516,-0.018647996670634763
89,0.0021640838040914213,-0.009452096500618824
90,0.012386382875893463,0.0064863416579358365
91,-0.007814826283423159,-0.002390073132471357
92,-0.06357559041384495,0.03583979262375433
93,-0.045868308381801455,0.057232263047949414
94,0.009429903256061644,-0.0027494654500465525
95,0.007988868136748893,-0.006011603809964728
96,-0.002976645606567828,0.06012050822074989
97,0.017013577496119595,-0.0010684562253315086
98,-0.022744107889864286,-0.010155628925715454
99,-0.0039269577336639066,-0.0019209435812485168
100,-0.02394014987806754,-0.003998802073648345
101,-0.009834875682215015,-0.007404785686297748
102,0.00828352890641568,-0.009387719631027521
103,-0.0049476829582509926,-0.002569733972241255
104,0.0010591564217544158,0.0202313810750571
105,-0.0006199426690641367,-0.01798654532947392
106,0.01571857880697929,0.007967095292042311
107,-0.08723957175415048,-0.14500943733870816
108,-0.004294911218601865,0.009220221809268887
109,0.011413389754875934,0.002297368548501284
110,0.023111085615340924,0.005538256942498135
111,0.03235754389313792,-0.034659966895314705
112,0.020776852177964603,0.006626656159478685
113,-0.023243903201152,-0.008576860701555803
114,0.0018174834341169953,0.028835088101945506
115,-0.001699643398205934,0.014408074903399331
116,-0.004331812380973707,-0.033146216275034626
117,-0.01752658804872346,-0.0032161806549450985
118,0.0024094146391064443,-0.011901396990682607
119,-0.0039004492625679603,-0.008489088748310602
120,0.008759508380782287,-0.0068798778573097895
121,-0.009035695864478272,-0.0020836654496121584
122,-0.0167941780819731,-0.03977280473332991
123,0.02182210303048439,-0.0071996409637015875
124,-0.0013194691036875464,-0.007082025764762986
125,-0.014797359929979182,-0.029183859592780005
126,-0.04957557953347276,-0.00727153030599649
127,-0.04089943638916727,-0.007390317798057751
128,-0.006197573746593656,0.005559754052890185
129,0.008075455288287159,0.01730262375804922
130,-0.005201460035371769,-0.0017946320306647555
131,-0.0007895219468798737,0.00143295280824665
132,-0.001296933414935286,-0.0009499733016226352
133,0.024446571068217203,0.0009605319478986435
134,-0.004942532465407593,-0.0027452931114601608
135,-0.0021057256448505026,0.012068315873879302
136,0.008825696885410196,0.002910552790339143
137,0.05348871836411447,0.024743245972701583
138,-0.005322805992036546,-0.004482937028377704
139,0.0030169857405951696,-0.044467744076116734
140,-0.00013083345909398766,0.002632478032259993
141,-0.003159699305968253,-0.05882666032074284
142,-0.0020344075284293227,0.003159351113527362
143,-0.0010827628343544596,0.0016653576256796536
144,-0.01390200464533642,0.02656957182876831
145,-0.028292179779269382,0.004875393084225211
146,-0.0018588811079928347,-0.009395689110546515
147,0.005501552770640275,0.015503412362915784
148,-0.03544640952078714,0.017847750641615534
149,-0.028804711682727593,-0.00972768576455191
150,0.00012254896239845926,-0.0440253617566992
151,-0.0017930318411689531,-5.295760037771788e-05
152,0.027432442173494515,-0.0015556707180840448
153,-0.012215974186722245,0.0047364193357549355
154,0.034717953635721215,0.006391152926856526
155,-0.00612385437388492,-0.013891224528821544
156,-0.022956621164796426,-0.008377395943688516
157,-0.00289059439814083,-0.01940552118756822
158,-0.01064030060997266,-0.003528864148882368
159,0.00042506175420734416,-0.016863639198410867
160,-0.004317041059370366,-0.0008150222253764535
161,0.002872805781166234,-0.006768182319828332
162,-0.02196657792182381,-0.1134244530698213
163,0.012292056408749029,0.0024972560758131355
164,-0.00033948150320936213,0.0004241581957033335
165,-0.035626440575618354,0.0017744371951746742
166,0.0012944870477069822,-0.003275413455209389
167,-0.0001050149804507606,0.012476436211776493
168,0.029189847778477176,-0.036618678245500094
169,0.009929664602406714,0.005252000611011658
170,-0.01779926254197435,0.00837052929641338
171,0.014084772432087144,0.02007832309216361
172,-0.018338382856165274,-0.027358612269738264
173,-0.008286503202199659,0.026763885306401183
174,-0.004593616991610496,-0.0035576427610283508
175,0.005374936287320926,0.0008580939248372084
176,-0.005438627667617268,-0.0103604209077106
177,0.031832034455358565,-0.006815122824434335
178,0.01165694811443372,-0.00544055183831049
179,0.003634100765319197,0.0005339172080512808
180,-0.06310756570800613,-0.026210362440648328
181,0.007280513732847787,-0.010607351976118812
182,-0.03626106205225872,-0.0055953540004470784
183,-0.01806949651152901,-0.002324917721854829
184,-0.016257149729279864,-0.022329364122688208
185,-0.004334434506275355,-0.004339372029805575
186,0.006888345230832055,0.04607913316347518
187,-0.01835760578997885,-0.0006747663836828179
188,0.008129223019826727,-0.005800253253013271
189,0.006630323293996294,0.029870831937887105
190,0.026314320210367326,0.004647331246443655
191,0.003941659135818746,0.021792186120267933
192,-0.0017210917109291221,0.00617881445620982
193,0.002740713453086838,0.0024932217376572572
194,-0.06837841154533954,0.003351831106324077
195,-0.010487890033365869,0.02236068895924093
196,0.002302201981072205,-0.0005585871820087562
197,-0.014266518414538437,0.009500608919395595
198,-0.008676597982538723,-0.006419641358930413
199,0.0009982497639213358,0.025473487223907132
200,-0.0035023440736306768,-0.014160393349817968
201,-0.00016360605238103466,0.01486417250398296
202,-0.013645856587784607,0.0018840631230698133
203,0.003371207727870396,-0.0054485788161526575
204,0.015437020253394306,0.0922018201033142
205,0.008505088107342032,-0.00521232144313822
206,-0.002852811346163669,0.019609154531058888
207,-0.0033326334158448353,-0.01837774643798996
208,0.017168981738220297,-0.011002239463909384
209,-0.0011681079370388662,-0.010065460668391802
210,-0.002244872712823475,0.04010702458814346
211,-0.007844881088797391,-0.017270096748521844
212,-0.02104367630678891,0.010586510040930672
213,-0.003187652615231172,-0.006258886759673207
214,-0.023281632381672118,-0.03771793175450824
215,0.002448239646775957,0.04597266201034796
216,0.005881149696405475,-0.009348578464167602
217,-0.0076664790723456186,-0.007296108650338851
218,-0.0239267359006109,0.032525147498095895
219,0.008502235760391327,-0.008851245787497745
220,-0.010309014836523266,0.01993030164178364
221,0.0026257680832250537,0.006292911968380072
222,0.009863828440742406,0.0040486185143413156
223,-0.018873509610924048,0.08558557720941627
224,-0.003476584796287851,0.013074261416018215
225,-0.016647361528261347,-0.009323161286902769
226,0.005752848401663929,-0.0033846739726292397
227,0.008543191772406705,-0.016961502665114852
228,0.00225380212145549,-0.006527660130800379
229,0.0188826507841867,-0.0011917185767630785
230,-0.003145760797170917,-0.009403287819712029
231,-0.0011952786045743456,-0.0006786644011829448
232,0.016216554245266294,0.008271742192404504
233,0.010285312908531826,-0.012961561073656454
234,-0.0054605527449176575,-0.007196255690946888
235,0.01138687387263613,-0.005956049702781113
236,-0.008338960800189386,-0.05343629222698498
237,0.01947872233904041,0.016316367801985532
238,-0.00677695636531992,0.0006141925359373926
239,0.01795098585011121,-0.019059612914875703
240,0.008573572308861929,0.01551363297245269
241,0.013174483253359605,-0.005929421835024383
242,-0.011483284308208,-0.006265281745705632
243,-0.0012328436920973009,-0.0005350995927704053
244,0.04908338809153475,0.05535017867889624
245,0.009594914945949277,0.009304770884433052
246,-0.009740753795378237,-0.002452739205179521
247,0.0045556298423949535,-0.026491806372717808
248,-0.017930663910863686,0.01460329742298054
249,0.0001934201609573196,0.0017433176037482743
250,0.03119055586391051,0.0004993444921154557
251,0.005179795549895475,-0.009254144870427108
252,-0.003928983322842655,-0.010608570182912565
253,-0.007282062798665899,-0.004619186956474218
254,-0.011381824797849393,0.04035347560293824
255,-0.000508003864088587,-0.0046395443848201426
256,-0.014393126247352646,-0.0071782987292586
257,0.010366210120178762,-0.012173961866824949
258,-0.017018270329036668,0.003159625680541083
259,-0.025009617361592743,0.011099931873059842
260,-0.014805357477904268,-0.018610727570563555
261,0.010549694873501884,-0.01549636205058561
262,-0.0044413408868470665,-0.0020969308903961907
263,0.0017876074790212863,0.007753288638419711
264,0.00901019214737461,0.0009208780690225283
265,0.004620919957889267,-0.0029419220099266732
266,-0.005045110957786851,0.01799449850869959
267,0.012223448817306163,-0.01061761195705608
268,-0.07025896863136437,-0.06268420541018531
269,-0.0018266586846392688,-0.03836707750359412
270,0.0254625188054615,-0.016067729985057844
271,-0.012306557672352184,0.02046958417129898
272,-0.01072666463206721,0.005310869762991725
273,-0.004964613734106252,-0.010946610969045126
274,-0.029727782818412662,-0.01933490972299955
275,-0.0021240022694496512,0.009554149718046459
276,0.020398303180532085,0.01115922471419614
277,0.00907109841405178,-0.002014793221602205
278,0.0207030310933398,0.0009972782899902953
279,0.015832957270139666,0.035993735444415496
280,-0.0019294877417710128,0.005048497123310483
281,0.005880300371761852,-0.003833800702303233
282,-0.01213087395084822,0.02156636426988129
283,0.006265168291972307,-0.008026929108570318
284,0.018358374183279628,0.008690282663986259
285,-0.012029853795088773,0.0018058153425848753
286,-0.008645621238878262,-0.0008219917843667659
287,0.0035399159044026953,-0.007414200573320901
288,-0.009890341085949095,-0.04152457147904082
289,0.010455850682852586,0.022369708389724543
290,0.05035980102419559,0.01157068188735322
291,0.015090974037168237,0.003827525287906523
292,-0.00025000969042197234,-0.00042752376485330007
293,-0.001269422907819572,0.005824646667687449
294,0.006049945759637381,0.005113299773707371
295,-0.0027107184522460084,-0.02349110309750711
296,-0.0271798325011154,0.055277904332383686
297,0.0017770711037626379,0.009528564322018923
298,-0.011816536447617564,-0.035097676149843576
299,0.010120164299901195,0.02846227096518705
300,-0.007024759528867436,-0.00017980614298316
301,-0.031292391189619684,0.0324786324126703
302,-0.0028606598801088072,-0.004223341644977871
303,-0.0025646591837269733,0.01899707673985854
304,0.000558833336153121,-0.0041531220213792686
305,0.03971425211204591,-0.004836902526995856
306,-0.016882001967485898,-0.03506121625713785
307,-0.002780493804827232,-0.018438885014198603
308,-0.014977401371513632,0.01211878294428675
309,-0.014176753843937176,0.03143838145130263
310,-0.007570136328212055,0.010810132736539468
311,-0.0092235586484159,-0.00463889210586955
312,-0.023871332126468227,0.013294353330652152
313,0.0016661277698309315,-0.006569514351733012
314,-0.012844293290435316,0.008484932076802287
315,0.019641433216615274,-0.02789766564693526
316,0.0116886434374405,0.000893622036347697
317,-0.00023541008195114433,-0.013876714538377832
318,0.03044497490670705,-0.004369005392398888
319,-0.002284655550378177,-0.014860853284973453
320,-0.009401134829246005,0.01065391217373345
321,-0.003299750491971271,-0.018593622141233286
322,-0.018745431087894143,-0.02331822299470788
323,-0.014913389406823322,-0.019642825452548456
324,-0.0261440202902792,0.02954908636681674
325,0.005832175024158984,-0.0015687060506615225
326,0.010808490817097078,0.003312991279837214
327,0.011034469549569893,0.005584572020691608
328,0.02631949125886307,0.026467670657054
329,-0.008657085870579671,-0.0012019790976901493
330,0.021221549853742475,-0.010268516429042557
331,0.003499430723370098,0.01799690140867075
332,-0.01520219076687041,0.010576460463829094
333,0.014972152223699346,0.0018210873536019167
334,0.007037443936756169,-0.011139957165506052
335,-0.021297298905716425,-0.012281776654099198
336,0.016955999132587246,-0.02853452633712949
337,-0.003034514189451695,0.007704406251569755
338,-0.00213869615516287,-0.017863263024198838
339,0.00048414764742420066,0.00266259852352309
340,0.002771781830684125,0.0037986482460038297
341,0.0149271263545699,-0.010658590700303672
342,-0.0031205971751505994,-0.0016622405928988985
343,-0.011941065955737537,0.08628078692840897
344,-0.006677865085778396,0.0031760110399192466
345,-0.00759958931970705,-0.02524273365411212
346,0.028577151883420162,-0.029334995021052857
347,0.0026119749789807853,-0.020440222762637333
348,0.01138668029641533,-0.001421177456154838
349,-0.0008926969259806178,-0.015502686254921644
350,-0.02245492315694636,-0.0027212366820098684
351,0.0076613244141567095,-0.020263449613377792
352,-0.02513203641490849,-0.00769174949143043
353,-0.0001833935154007567,-0.015507442253491663
354,-0.02126561187867829,-0.016578596405440592
355,-0.009624644170742077,0.001986241297798143
356,-0.009670035512419116,-0.006735263446672024
357,-0.002489515191046071,-0.0010730597006175918
358,-0.005740379755662096,-0.030934643180357563
359,-0.026023075436702958,-0.012155187104670924
360,-0.009690032440421692,-0.019438630933157282
361,-0.0017766346216103847,-0.005589701213323135
362,-0.02372814064550296,0.001875000258807681
363,0.002169387306794248,-0.0054556894504101715
364,0.019778088636306503,0.002373733592297581
365,0.002594278007292972,-0.0075598028957611935
366,0.013555517596751164,0.0016231970107575544
367,0.005968472427998823,-0.0011038751265863927
368,-0.01923882689711918,0.0004082889617842952
369,-0.017121753817123032,0.001136308385603938
370,0.009059739732895837,0.0004974265261545475
371,-0.01647821672974806,0.011198231479857124
372,0.0004952727039965395,0.013318733755507656
373,-0.010691430109726324,-0.0019983320926789984
374,0.03413537299118132,-0.032661030965524265
375,0.007632196853918292,0.001072301770537622
376,0.022803240836356747,0.015824234117233268
377,0.006969918655680651,-0.012528262176636672
378,-0.0221487787131884,0.0018502027955462767
379,-0.029285024130297644,0.0242568398018308
380,0.008431660314290103,-0.01890797509540358
381,0.014464780852797943,-0.008706229923683228
382,0.011451145697285838,0.0016587547408884774
383,0.0014808894451737438,-0.0017839281465154859
384,-0.01920281016119884,0.010732073169316887
385,-0.0022841729237790525,0.015753513771087024
386,0.002702793728153257,0.002790623718563312
387,-0.005530008844783724,-0.004394699080863571
388,-0.0005261502190176568,0.0008027342973031624
389,-0.0015538367735219026,-0.0029670554106263057
390,-0.021057939514432626,-0.014856681598859825
391,-0.01637658096049979,0.012026323261086809
392,0.0004424667968543733,0.009987649909224105
393,-0.02174932774763608,-0.0007121941180758156
394,0.000843681513299782,0.020999321594371977
395,0.006045913978004555,0.015863282159742628
396,-0.010434034373437736,0.030086986073630462
397,0.00632054290385771,0.023100723179523275
398,-0.0011416382786129935,0.0251415528998374
399,0.006771649196255,0.003424224457823643
400,-0.0004947174308767163,0.037078717990050435
401,-0.021562182350299445,0.0033909231627161467
402,-0.01599494734553625,-0.001999015544952788
403,-0.037315199748639616,-0.009977839963805723
404,0.005972593227930737,-0.007039585030439492
405,0.03241833713533766,-0.02990357150045387
406,0.007271191444901794,-0.010145408586702
407,0.04311721442224671,-0.013493803690194688
408,-0.01133064474441132,0.00998936732349509
409,0.006120322396093086,0.009647470681879428
410,-0.04075702243878933,-0.01358847732862734
411,0.0007900683483814812,-0.02456670402638744
412,0.003468780902029875,-0.007934954492737659
413,-0.029734153343141664,-0.025483589847392414
414,-0.01729957666895153,-0.0008453575810730237
415,0.01868274636351261,-0.0033456753087391746
416,-0.03468451273575085,-0.009027409258598884
417,0.0006203497141771023,0.036298947053239085
418,-0.0028719105538198915,-0.00032265359395250095
419,-0.007600368569892344,0.011846586784380936
420,-0.004032613233657417,-0.0059332897117833384
421,-0.0464130530798102,-0.00421464544757324
422,-0.015230570940325441,0.011251732366832957
423,-0.0046515681207449965,0.01920181909802493
424,0.058223378287954375,0.017091840693713334
425,-0.007423354051862255,0.019969602502775387
426,0.014172594252690822,-0.014922523976701962
427,0.017559922488918772,-0.0002427632482909708
428,0.010405620743218779,-0.02496165968139771
429,-0.041782693351171095,-0.02317460586126436
430,-0.004403641513367155,0.004121912351936911
431,0.030622048407095193,-0.026612550117212332
432,0.00015266560304067237,0.04383887166445426
433,-0.022601246592238302,-0.010287713419197445
434,0.013923254129601893,0.008232404403020852
435,-0.022213161326033817,-0.003519378267725708
436,-0.00012695337842380901,0.00605012460210208
437,0.008758976970388625,-0.017202673639392863
438,0.003426480767010693,-0.017208961952169338
439,0.00889695931518633,0.00797739098156242
440,-0.030548324706798056,-0.01859600627336005
441,0.0104602572285973,-0.00241400235402942
442,-0.05034297161466286,-0.001491800594723434
443,-0.00208870003787234,0.003951733433051311
444,0.004789675260264282,0.009680329329799469
445,0.0022063274439087246,-0.0040042745769276215
446,0.03666330138941813,-0.0274610090563623
447,0.011189010009156206,0.0006583139293779389
448,0.015577792636118578,-0.006523942160398135
449,-0.005829046415266275,0.005146051386901161
450,-0.0026552188719732137,-0.001581465751763025
451,-0.007356712671637911,-0.011871152672691471
452,0.019437709759236442,-0.005788536604945404
453,0.004048963594704452,-0.02521321073565465
454,-0.024042850104735083,-0.0009476203294450023
455,-0.02378039081856237,0.0442531335047106
456,0.012779130959883549,-0.0053086589147275575
457,0.007158322736896861,-0.007204919581575217
458,0.002024198629265414,0.0016286878562191698
459,-0.015219553301943653,-0.016050444850278588
460,0.03988724050539802,0.0921923167389715
461,0.06579205613563431,-0.02958550560395487
462,0.003039007632660663,0.014266592017738553
463,0.028324519417825936,0.01952483921315561
464,0.002449334431519347,-0.011570996244200507
465,0.026710295344736186,0.05071683235796979
466,-0.0017680861966607386,-0.0007055506990936511
467,-0.0353432498022406,0.025606897843343253
468,0.026353757118116185,0.007242631290582739
469,0.008780843602459756,0.006832285647520627
470,-0.003948512580869976,0.0030449314515184197
471,-0.007021264920155885,0.0020226225281741264
472,0.011878079888384706,-0.005366990335112989
473,0.00787674425526013,0.01261167317121736
474,0.0025156880667057124,-0.00523105610010648
475,0.007354268566473975,0.017601815360752608
476,0.04498102685782634,-0.017005724263992508
477,0.010860003642988749,-0.002203511197504373
478,0.031255039425803065,-0.0907856665982818
479,0.023500234991856026,-0.027684771589450426
480,0.051812678016036506,-0.009186510014578271
481,0.007806819496000939,-0.009028581748714279
482,-0.0678062899212961,0.0015553967686903994
483,-0.028998668838544014,0.002628728710884175
484,0.039129698408819,-0.0305632253803079
485,-0.008592821345179358,-0.0012070532397665307
486,-0.009930744203457242,0.022464728094637242
487,0.0009339747011608623,-0.0008863954677159877
488,-0.04958307785405392,-0.006387308956810463
489,0.002820949500176644,-0.0027206085272350297
490,-0.008480124249914844,-0.02988562769119172
491,-0.012918207954302407,0.004915223149941282
492,-0.00794429272185909,-0.0005206727844648596
493,-0.002603336847264289,-0.006362837699428877
494,-0.0057673407371875325,0.00487009474694748
495,-0.01228736524251932,0.01855237490675617
496,0.051853798924130674,0.012637460031516952
497,0.014439982795396341,0.03400220999750432
498,0.00242464565432358,0.019783699366265225
499,-0.015607795299437784,0.001386293410696918
500,0.0068913055308488244,0.008606562161089633
501,-0.0055844191690750215,-0.03755217655404421
502,0.019497097872211717,-0.0010871319496572119
503,-0.03136790802152505,-0.0035559259062145033
504,-0.036402652251950496,-0.010654125383841136
505,0.013111062909555462,-0.017869401284717982
506,0.013005253675818866,-0.025601108260987267
507,0.00033633693884490927,-0.009060161320663415
508,0.005758650546295378,0.014886912200520259
509,0.009900640486624672,-0.0029313921824066906
510,0.0021972633490311907,-0.006886995333980846
511,-0.009789911949019115,-0.008840381649194972
512,0.007114417604064855,0.00677019209095644
513,-0.0114601985105169,0.010678854613156942
514,0.01513809101303514,-0.007574966956459418
515,-0.02837363243084245,-0.00523643489443368
516,-0.12465776762148276,0.03957836546094326
517,-0.030218998124917323,0.02438247134788382
518,0.02030891144054809,0.011430055130201712
519,8.510147658547261e-05,0.01385060966274183
520,0.0034638905736442327,-0.01868766672730616
521,-0.000597787785087497,0.0056774918922278435
522,-0.0344774280047073,-0.008107970042057244
523,-0.009947611849514868,-0.004931083739396457
524,-0.007599149993892706,0.0032312356900314892
525,-0.025420140812257647,-0.008955233602961497
526,-0.029876515009020426,3.90530028063974e-05
527,-0.008713444689368147,-0.018619130289570518
528,0.003923404183553561,0.009242631970031171
529,-0.12643295819070802,0.06314426000310427
530,-0.005875309989086133,0.029312864104904125
531,0.01346182701288273,0.017949106011797163
532,0.020398580452506768,0.022095774276238416
533,0.0011313071615165966,-0.002094575469061936
534,-0.00566894004060209,-0.018590372081727008
535,0.0008863870494262578,-0.012427604904717456
536,0.0031798478807345608,0.012279889178014992
537,-0.0007411815958706882,-0.022971682419591823
538,-0.000728725625692303,-0.0026437699556581765
539,-0.016179508753762853,-0.01830183069568061
540,-0.005809142303785601,-0.004370900702187196
541,0.018318323352140342,-0.008111519988637066
542,-0.0009993332399780997,-0.037049536412573775
543,0.0012091007893776965,0.020477112932622936
544,0.04063331055763346,0.005839787092047136
545,-0.015190848902846018,0.007621810183546664
546,0.015436867710957132,-0.006020385771066293
547,0.001498236448015246,0.0015540714217741702
548,0.01786261591378483,-0.005903492050478671
549,-0.02034149610743755,0.026497108261683423
550,-0.004169485849707032,-0.026095158561645213
551,0.03524736883840448,-0.009535278378365713
552,-0.014057786816104027,0.011972764488625538
553,-0.04351202821579574,-0.04282202966197856
554,0.007078986877316337,0.0008133078947074422
555,-0.005010866938765849,-0.015214643571187332
556,0.017033383731547738,-0.009696384293235912
557,-0.009582721001743618,0.00469141737393377
558,0.006229211990240339,-0.007926768194214723
559,-0.021428888428844547,0.015475657136335697
560,0.009620268682524195,0.005196755763953112
561,-0.007670646942872766,-0.006986865670860072
562,0.001357137001213774,-0.005181841980732889
563,-0.017249283650350253,0.006010581393230627
564,-0.012275564788657016,0.03036555871770772
565,0.003271892009956305,0.005642553935640572
566,0.009100141701586136,0.015600780328164372
567,0.002654238838556166,-0.002629617636101177
568,0.029910983404525145,-0.0037793800401369655
569,-0.034577501574631755,0.008703397550051064
570,0.016125955584744073,0.03607034169949183
571,-0.009370299645985892,0.005784140823512128
572,0.00025459621908052043,0.010622819738484205
573,-0.005359094970944314,0.021508242052130186
574,-0.006316628496205415,-0.011489941963904248
575,0.01667849389300067,-0.10504890918528234
576,0.005145892804303404,-0.03952952230233552
577,0.02715417108770711,0.007772817304530964
578,0.024339385988417936,0.008849367684523171
579,0.007667417037523794,-0.008492185933693485
580,0.003781091899133197,0.011116970079144264
581,-0.005250414309837223,-0.02232295618416948
582,0.054266708389588886,-0.030850985148077405
583,0.01872846959993807,-0.0543788121727599
584,-0.01392196114895273,-0.004332435507266131
585,-0.009840490454717543,0.008889043356925178
586,-0.0010910669683903966,-0.02153827869815916
587,-0.03615362326086924,0.05884726308552307
588,-0.012399380280060558,-0.012099361562121495
589,0.00776450141759292,0.012296398746368002
590,0.03147485381334815,-0.004147718514796504
591,-0.011972549992005008,0.016069431673561906
592,0.0131883678472563,-0.017180697649815124
593,0.0007035122646386737,0.015353427743133412
594,-0.00034389131487311107,-0.00448888416693104
595,-0.0072498931840016675,0.01469123273295324
596,-0.03079545585290093,0.017425243651732418
597,-0.007022333409299685,-0.019132096670072686
598,-0.0010862236493346283,-0.007151417063635195
599,0.004587973804906986,-0.014048803634951866
600,-0.00019815828760708152,-0.009199186068915769
601,-0.012401506235012304,-0.01008210431804168
602,0.004455390124033657,-0.006207714651947278
603,0.0158125640809851,0.030749136090168976
604,-0.00718157517294898,-0.053058492071059185
605,-0.014387113116729584,0.0015397332782181212
606,0.00522418922478631,0.007028000473345169
607,0.008095166996558227,-0.00266888932585084
608,-0.015065888147094553,-0.007366796304663799
609,-0.01592117486092401,0.03102280926388928
610,0.00449312585760233,-0.012161351658261044
611,-0.002749072707197936,-0.0022740033268586696
612,0.020405468884278324,-0.02340699241015426
613,-0.004635553907389055,0.004598225373187266
614,0.02186382810842336,-0.007020435870178188
615,0.031191788878452243,0.004252955125218357
616,0.0018064564116783528,0.02435436020074116
617,-0.0008251601497187178,-0.0019088844084898656
618,0.0008468276746806428,0.0343757794899232
619,0.01794707560753716,0.003258268957231307
620,0.012077203704092123,0.04183375842579234
621,0.0071768342215128575,-0.021101466858454945
622,-0.003315458950637421,-0.0019707114881014824
623,-0.014327869563341757,-0.01652218482419649
624,-0.017412239589767856,0.0019094774655662528
625,0.006031710339310866,0.0041239724649839
626,2.6700137756196812e-05,-0.020548739442112558
627,-0.012707235955565391,0.016878716099609004
628,0.010699355199293121,0.020969318613592386
629,-0.01900693314863581,0.02055867986155473
630,0.013522988629130905,0.016308157612334347
631,-0.010256735462598041,0.016420961883820074
632,0.011382470054948614,-0.014020965880801673
633,-0.02206623677491976,-0.012013630624796193
634,0.007091812702941969,0.0124487694521545
635,-0.0198659990492714,0.02499425583249008
636,-0.00250601917695075,0.0025950906810378893
637,0.009750201139790374,-0.009466089955928706
638,0.0007642269650658674,0.006011996767589178
639,-0.0020595547496023896,0.0011657541726480887
640,-0.003873197679677085,-0.007194456285536473
641,0.0023820674367919805,0.0163830907184587
642,-0.01311947751095437,-0.04803965487209513
643,0.03503897482210302,0.015263828543536057
644,-0.02160773211077961,-0.001509574814420936
645,-0.0154873294450302,0.0013222330655412373
646,-0.010637822588059192,-0.0006809596279724276
647,0.0020197495492593593,-0.01197287961472555
648,-0.003115438426235243,0.015427997548134726
649,-0.029335358265467137,0.004668028716466503
